datetime,text,cleaned_text,sentiment,sentiment_value
2023-06-13 12:15:00+00:00,भारत जगातील Fastest growing Economy  #Trending #IndianEconomy #gdp #growingindia #narendramodi #marathi #education #information,भारत जगातील fastest growing economy,Positive,0.1779
2023-06-13 12:35:00+00:00,Where is this GST collection lakhs of crores going ? Where is this Toll RmTax collection to an extent of Lakh Crores going ?,gst collection lakhs crores going toll rmtax collection extent lakh crores going,Neutral,0.0
2023-06-13 12:41:00+00:00,Multi year GST Payment will be possible through Single DRC-03  Thanks @Infosys_GSTN for this development👍,multi year gst payment possible single drc thanks development👍,Positive,0.4404
2023-06-13 13:02:00+00:00,"Are you a history lover looking for a budget-friendly European getaway from India? #Europe is home to a rich history & cultural heritage, with famous places that attract visitors.   Read more - https://orbisholidays.in/blogsdetail/historical-landmarks-in-europe #Historical #Travel #Romania #Poland #Hungary #Bulgaria",history lover looking budgetfriendly european getaway india home rich history cultural heritage famous places attract visitors read,Positive,0.872
2023-06-13 13:08:00+00:00,Pls spend more budget on Dilan costume too. Some of Dilan costume are so bad @kanal7 @kanciceklerdizi,pls spend budget dilan costume dilan costume bad,Negative,-0.4939
2023-06-13 13:56:00+00:00,"Undoubtedly sir please!  #9YearsOfNorthEastProsperity With a budget of Rs.6600 crore for 2022-26, the PM-DevINE initiative is giving new impetus to the growth and development of Northeast India  Know more: https://nm-4.com/4EJlrF  via NaMo App",undoubtedly sir please budget rs crore pmdevine initiative giving new impetus growth development northeast india know via namo app,Positive,0.743
2023-06-13 14:11:00+00:00,Do you carry out lesson observations in your school as part of your performance management process?  Please complete the poll to help me prepare for the webinar: 'Establishing a Coaching Culture in Your School' 22 June 16.30-1715 GST: click to register:  https://lnkd.in/dUScCJZ,carry lesson observations school part performance management process please complete poll help prepare webinar establishing coaching culture school june gst click register,Positive,0.6124
2023-06-13 14:19:00+00:00,"Not sure but that may change the tax structure, foreign income is exempted from tax currently. I just file my taxes with PRA monthly and FBR yearly.",sure may change tax structure foreign income exempted tax currently file taxes pra monthly fbr yearly,Positive,0.3182
2023-06-13 14:50:00+00:00,"@GST_Council @gsthelpline @Infosys_GSTN @allaboutGST It has been 6 to 7 days passed but my GST registration is still pending in first step ""pending for processing"". Tax officer is taking a lot of time to verify documents in first step. Please proceed it. ARN- AA0906230393554",days passed gst registration still pending first step pending processing tax officer taking lot time verify documents first step please proceed arn aa,Positive,0.3182
2023-06-13 14:52:00+00:00,"😂 GST collection + other revenue vs money allocated for state and its projects pls check   1,60 is GST collection - All over India   Investment on central project in Karnataka 4l cr   Forex reserve of India 600bn dollar  Economy 4 trillion   🛑 nonsense of discrimination",😂 gst collection revenue vs money allocated state projects pls check gst collection india investment central project karnataka l cr forex reserve india bn dollar economy trillion 🛑 nonsense discrimination,Positive,0.3182
2023-06-13 15:07:00+00:00,Why Economic Inequalities? Rich gets Richer due to Already had assets and Businesses Poor gets Poorer due to lack of Wealth and Cost of living is Increasing day by day. Is there any #Solution to #change the statement i.e. Poor getting Richer? #IndianEconomy #PoorToRich @PMOIndia,economic inequalities rich gets richer due already assets businesses poor gets poorer due lack wealth cost living increasing day day statement ie poor getting richer,Positive,0.6486
2023-06-13 15:13:00+00:00,Top 10 insights from Pakistan's Fed Budget FY23 🧵  1/ The newly announced #PakistanFedBudgetFY23 aims to reduce fiscal deficit and increase revenue generation through measures such as tax reforms and strict expenditure controls.  #earthquake #CycloneBiporjoy #pakistan #budget,top insights pakistans fed budget fy 🧵 newly announced aims reduce fiscal deficit increase revenue generation measures tax reforms strict expenditure controls,Positive,0.1027
2023-06-13 15:28:00+00:00,"https://piped.video/97OcVhlIbqI   My New YouTube video on ITR got Published.  Kindly, have a look and let us know your valuable thoughts on it. 😊  #IncomeTax #ITR #AskLaxman #LakshInvestments",new youtube video itr got published kindly look let us know valuable thoughts 😊,Positive,0.9062
2023-06-13 16:08:00+00:00,@ChennaiTraffic  Registration no. of the vehicle: TN07CX7074 Date & Time: 13th June 17:38 Location: Near Airport GST Road Violation: No Parking,registration vehicle tncx date time th june location near airport gst road violation parking,Negative,-0.4939
2023-06-13 17:13:00+00:00,#GST Amnesty Scheme.  Hurry...,amnesty scheme hurry,Neutral,0.0
2023-06-13 17:16:00+00:00,You BJP Guys Just using Religious sentiments to get Votes  After success Single Point program Loot India Loot Useless Corrupt Modi Guy Spoiled whole Indian Economy democracy and secularism What to do Congress party unable Acts as a responsible Opp Party All Sr leaders in darment,bjp guys using religious sentiments get votes success single point program loot india loot useless corrupt modi guy spoiled whole indian economy democracy secularism congress party unable acts responsible opp party sr leaders darment,Positive,0.8225
2023-06-13 17:40:00+00:00,Indian economy is on a strong footing: Siddhartha Khemka https://economictimes.indiatimes.com/markets/expert-view/indian-economy-is-on-a-strong-footing-siddhartha-khemka/articleshow/100894950.cms,indian economy strong footing siddhartha khemka,Positive,0.5106
2023-06-13 18:15:00+00:00,@CGSTBhiwandi @cbic_india @nsitharaman @nsitharamanoffc @FinMinIndia @PMOIndia @narendramodi @PiyushGoyal @dgftindia @CimGOI   Sir still waiting for response and help.  Sir we are a new startup working on thin margins  and if our 18 % GST returns will stuck how can we cope-up.,sir still waiting response help sir new startup working thin margins gst returns stuck copeup,Positive,0.1779
2023-06-13 18:35:00+00:00,"Just a Normal Day  Coorg -""The Scotland of India"" #coorg #photography",normal day coorg scotland india,Neutral,0.0
2023-06-13 18:40:00+00:00,"25k in hand is way too less Paaji to afford a car. It should be atleast 50k minimum to afford a low budget or a 2nd hand , that too will come at a cost of less savings or investments .",k hand way less paaji afford car atleast k minimum afford low budget nd hand come cost less savings investments,Positive,0.6486
2023-06-13 18:41:00+00:00,"@Ashneer_Grover are you the same person who ask me in facebook ""what's your in mind"" ? I am with #ashneergrover #IncomeTax #India",person ask facebook whats mind,Neutral,0.0
2023-06-13 18:45:00+00:00,Low Budget Good Reviews & Collection of 2023  #Dada #Ayothi #GoodNight #PorThozhil,low budget good reviews collection,Positive,0.2023
2023-06-13 19:27:00+00:00,Luxurious Flats in Our #Budget Only💫.  . 👉MARKETING Price - 35Lakhs 👉OFFER Price - 33Lakhs✨ . •Luxurious flat •Quality Construction  •Latest designs •Budget friendly •100% vastu  . #eswarigroup #eswarihomes #hbcolony #pedagantyada #navydockyard #steelplant #employees,luxurious flats only💫 👉marketing price lakhs 👉offer price lakhs✨ •luxurious flat •quality construction •latest designs •budget friendly • vastu,Positive,0.5574
2023-06-13 21:07:00+00:00,"@avidandiya @RahulSeeker @NAR_Handle  1/10  Yeah,those Working at  1)Silly Souls Goa Cafe & Bar 2)ADANI AIRPORT SCAM (KERALA) 3)ASSAM CIVIL SERVICE EXAM SCAM 4)ADANI LAND SCAM (GUJARAT) 5)ADCB SCAM 6)BUNDELKHAND PACKAGE SCAM (MADHYA PRADESH) 7)BUDGET SCAM (CHHATTISGARH)",yeahthose working silly souls goa cafe bar adani airport scam kerala assam civil service exam scam adani land scam gujarat adcb scam bundelkhand package scam madhya pradesh budget scam chhattisgarh,Negative,-0.9723
2023-06-13 21:21:00+00:00,You cannot learn to budget your future until you understand your financial present.😉,cannot learn budget future understand financial present😉,Neutral,0.0
