datetime,text,cleaned_text,sentiment,sentiment_value
2021-12-22 10:34:00+00:00,Yes. Here GST on medical insurance is 18%. Does UK spend 20k crore on a new parliament and residence for the PM? Or 8500 crore for two Boeing Aircraft? Personal IT in India is very high by global standards. Corporate tax on the other hand?,yes gst medical insurance uk spend k crore new parliament residence pm crore two boeing aircraft personal india high global standards corporate tax hand,Positive,0.7096
2021-12-22 11:12:00+00:00,"As part of #AzadiKaAmritMahotsav, the officials of Income Tax Dept., #Kanpur organised a nukkad-natak on 22/12/2021 to highlight the importance of #taxes in ensuring political and economic freedom of our country. @IncomeTaxIndia @nsitharamanoffc",part officials income tax dept organised nukkadnatak highlight importance ensuring political economic freedom country,Positive,0.8807
2021-12-22 11:22:00+00:00,Taxes are a function of income. Suggest you compare the tax a average Indian pays against his income. On PPP basis.,taxes function income suggest compare tax average indian pays income ppp basis,Neutral,0.0
2021-12-22 11:36:00+00:00,Dear Minister madam...u made gst soooo complicated..that small companies like my company  are getting  suicide.....and young enterprise and engineers are not daring to continue their businesses.....best example.. we have not received payment and not paid gst ..and my gst blocked,dear minister madamu made gst soooo complicatedthat small companies like company getting suicideand young enterprise engineers daring continue businessesbest example received payment paid gst gst blocked,Positive,0.6705
2021-12-22 13:44:00+00:00,10% of those 1% population of pak with income between 10 million to 15 million per year and 50% of those 10% r partial or non tax payers,population pak income million million per year r partial non tax payers,Neutral,0.0
2021-12-22 15:09:00+00:00,Blocking of GST refunds due to difference in FOB value as declared in Shipping Bill and CIF Value -  https://fintaxclub.com/blocking-of-gst-refunds-due-to-difference-in-fob-value-as-declared-in-shipping-bill-and-cif-value/,blocking gst refunds due difference fob value declared shipping bill cif value,Positive,0.296
2021-12-22 15:20:00+00:00,Can you do the same in Chengalpet GST road many cows are roaming during morning peak hours 7 a.m to 10 a.m,chengalpet gst road many cows roaming morning peak hours,Neutral,0.0
2021-12-22 16:08:00+00:00,Either #extend the due date or give us the old income tax website till 31st. seeing the income tax website and getting headache for the day long time.,either due date give us old income tax website till st seeing income tax website getting headache day long time,Neutral,0.0
2021-12-22 17:01:00+00:00,So what would I expect as a 'warrior'? 1. Discounts on electricity bills for health care facilities.2. Lower GST on purchasing medical equipments 3. May be some  Good-will measures on IT returns.4. Discounts on travel. Well that's my list for now .What's yours?,would expect warrior discounts electricity bills health care facilities lower gst purchasing medical equipments may goodwill measures returns discounts travel well thats list whats,Positive,0.4767
2021-12-22 17:14:00+00:00,"Shri M.V.S. Choudary, Chief Commissioner of GST & Central Excise, TN & Puducherry and Chennai Customs Zone encouraged the budding exporters, educated the steps taken by Min of Finance, GST and Customs Department to Promote Export and Ease of Doing  Business @FieoHq on 21.12.2021",shri mvs choudary chief commissioner gst central excise tn puducherry chennai customs zone encouraged budding exporters educated steps taken min finance gst customs department promote export ease business,Positive,0.765
2021-12-22 17:33:00+00:00,Icegate officers list,icegate officers list,Neutral,0.0
2021-12-22 17:34:00+00:00,Export through courier,export courier,Neutral,0.0
2021-12-22 17:36:00+00:00,Jodhpur customs helpline,jodhpur customs helpline,Neutral,0.0
2021-12-22 17:44:00+00:00,"8 years ago, income tax on taxable income between 2 L and 5 L was 10%, now 5%. Tax on restaurant bills was 13% to 28%, now 5%. Interest on home loans was 10.3%, now 7% PM was even told to move and accommodate d bar dancer",years ago income tax taxable income l l tax restaurant bills interest home loans pm even told move accommodate bar dancer,Positive,0.8402
2021-12-22 17:46:00+00:00,Noida customs,noida customs,Neutral,0.0
2021-12-22 17:48:00+00:00,Delhi customs,delhi customs,Neutral,0.0
2021-12-22 18:10:00+00:00,"@RBLBankCares thisis what i hate, i asked you to close my card and you representative said sir we want to continue with you and we are waived off your renewal fees, but in todays statement it is thr 999 + GST.  Its better you can close it as i don't wana go with wring commitment.",thisis hate asked close card representative said sir want continue waived renewal fees todays statement thr gst better close dont wana go wring commitment,Positive,0.2732
2021-12-22 18:55:00+00:00,"Due date for filing Income Tax Return for AY 2021-22 is 31st December, 2021. Please ignore if filed.",due date filing income tax return ay st december please ignore filed,Negative,-0.0516
2021-12-22 19:04:00+00:00,Dear #NirmalaSitharaman ji  Due date extension of GSTR 9 & 9C is important since Tax audit report under income tax is due on 15th Jan  2022.. without filing of TAR completeness of GSTR9 and 9C is not possible.. please extend due date to avoid incorrect filing #Extend_Due_Dates,dear ji due date extension gstr c important since tax audit report income tax due th jan without filing tar completeness gstr c possible please extend due date avoid incorrect filing,Positive,0.6369
2021-12-23 00:43:00+00:00,In spite of repeated requests @canarabank is not responding re my #tds and #gst data . Both statutory data are not visible on portals . Branch is not cooperating . What to do ?,spite repeated requests responding data statutory data visible portals branch cooperating,Negative,-0.5267
2021-12-23 02:31:00+00:00,"Another inflationary hike that consumers have to deal with. Govt has increased GST rates on fabrics and garments below Rs 1000. So poor mans clothes become expensive as they pay 12% GST while  items above 1k attract 5% GST , strange 🤷🏼‍♂️. This despite bumper GST collections.",another inflationary hike consumers deal govt increased gst rates fabrics garments rs poor mans clothes become expensive pay gst items k attract gst strange 🤷🏼‍♂️ despite bumper gst collections,Negative,-0.1779
2021-12-23 03:11:00+00:00,"TN is a large contributor to GST, but it's at 4th position after Maharashtra, Karnataka, and Gujarat. Let's get our facts correct.",tn large contributor gst th position maharashtra karnataka gujarat lets get facts correct,Neutral,0.0
2021-12-23 03:21:00+00:00,Going to special lunch treat for helping someone save 4 digits amount on income tax.,going special lunch treat helping someone save digits amount income tax,Positive,0.8689
2021-12-23 03:27:00+00:00,demonetisation was a big blunder and thus gst is loottantar.,demonetisation big blunder thus gst loottantar,Neutral,0.0
2021-12-23 03:32:00+00:00,"Govt of India collected 4,55,069 crores as taxes & cess on petrol & diesel in 2020-21.  A rise of 36% in Govt income when compared to 2019-20 receipts.",govt india collected crores taxes cess petrol diesel rise govt income compared receipts,Neutral,0.0
2021-12-23 03:46:00+00:00,"@cbic_india @Infosys_GSTN @GST_Council @askGST_GoI @GSTN_IT @nsitharaman KINDLY ACTIVATE COMPLIANCE RATING ON PORTAL, THIS FEATURE IS MUTE 🔕 TILL NOW 🙏",kindly activate compliance rating portal feature mute 🔕 till 🙏,Positive,0.2732
2021-12-23 04:10:00+00:00,#NirmalaSitharaman namaste madam make gst payments the prerogative of the purchaser not the seller. Purchaser has the money ready to buy and hence can pay tax. Seller does not get the money on time and hence delays. If order is not executed purchaser To get back the credit,namaste madam make gst payments prerogative purchaser seller purchaser money ready buy hence pay tax seller get money time hence delays order executed purchaser get back credit,Positive,0.5719
2021-12-23 05:17:00+00:00,Why dairy business is indirect agriculture?  Is there any exemption for paying income tax? @IncomeTaxIndia @FinMinIndia why they not taxed when they earn lakhs and crores with 100s of cows/buffaloes with super cash income. @NDDB_Coop how is this indirect agriculture? #whynottaxed,dairy business indirect agriculture exemption paying income tax taxed earn lakhs crores cowsbuffaloes super cash income indirect agriculture,Positive,0.5994
2021-12-23 05:22:00+00:00,Amendments in GST with effect from 01 January 2022 -  https://fintaxclub.com/amendments-in-gst-with-effect-from-01-january-2022/,amendments gst effect january,Neutral,0.0
